pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
15-15,3-0,1-0,,2516479,1.0,2516479.0,57,,10,Deuce,Gianluca Ballotta,Near,,,,,,,,,,-141.2939742,563.1315124669006,Crosscourt,Backhand,,,,,,,,,,167.5663276464576,-350.402477,,,1.0,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,11,False,,Ruining Huang,Ruining Huang,,,,Gianluca Ballotta,1,,,
30-15,3-0,1-0,1.0,2542479,,,58,,1,Ad,Gianluca Ballotta,Near,1.0,Wide,125.96846019241086,178.3558891075194,,,,,,-67.95569226,-432.6416448,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,11,False,,Ruining Huang,Gianluca Ballotta,,,,,,1st Serve In,Wide,
30-15,3-0,1-0,,2543239,1.0,2543239.0,58,,2,Ad,Gianluca Ballotta,Near,,,,,,,,,,196.31639326324063,517.08014,Crosscourt,Forehand,,,,,,,,,,-130.9772802,15.979965004366218,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,11,False,,Ruining Huang,Ruining Huang,,,,Gianluca Ballotta,1,,,
40-15,3-0,1-0,1.0,2567780,,,59,,1,Deuce,Gianluca Ballotta,Near,1.0,T,-20.76421697,189.12114501302565,,,,,,36.912100831127034,-432.9406605,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,1.0,11,False,,Ruining Huang,Gianluca Ballotta,,,,,,1st Serve In,T,
40-15,3-0,1-0,,2568479,1.0,2568479.0,59,,2,Ad,Gianluca Ballotta,Near,,,,,,,,,,11.91465988625806,459.06737204700687,Crosscourt,Forehand,,,,,,,,,,-9.041130796,-239.6790354,1.0,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,11,False,,Ruining Huang,Ruining Huang,,,,Ruining Huang,,,,Short
0-0,4-0,1-0,1.0,2597239,,,60,,1,Deuce,Ruining Huang,Far,0.0,T,50.64902668413831,14.783825459309968,1.0,Body,77.62264326,-234.3675634,,-40.93040245,459.06737204700687,,,,,,,,,,,,,,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,True,,Gianluca Ballotta,Ruining Huang,,,,,,2nd Serve In,Body,
0-0,4-0,1-0,,2604590,,,60,,2,Deuce,Ruining Huang,Far,,,,,,,,,,132.69673556423592,-511.2878007,Crosscourt,Forehand,,,,,,,,,,-80.22976815,280.37694663152615,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
0-0,4-0,1-0,,2605909,,,60,,3,Deuce,Ruining Huang,Far,,,,,,,,,,-126.2674759,514.6878608921226,Crosscourt,Backhand,,,,,,,,,,40.91911089236731,-327.2533301,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-0,4-0,1-0,,2607209,,,60,,4,Deuce,Ruining Huang,Far,,,,,,,,,,68.92753171475005,-540.8922736,Crosscourt,Forehand,,,,,,,,,,-91.09492563,315.7218941380697,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
0-0,4-0,1-0,,2608739,,,60,,5,Deuce,Ruining Huang,Far,,,,,,,,,,-114.7546424,499.1380468063912,Down the Line,Backhand,,,,,,,,,,-51.51434274,-285.5063758,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-0,4-0,1-0,,2609879,,,60,,6,Ad,Ruining Huang,Far,,,,,,,,,,-39.88377078,-567.5063976,Crosscourt,Forehand,,,,,,,,,,131.91000109354516,302.85472440929243,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,4-0,1-0,,2611239,1.0,2611239.0,60,,7,Ad,Ruining Huang,Far,,,,,,,,,,162.07690835512187,524.2569772525725,Crosscourt,Forehand,,,,,,,,,,-114.9789042,-458.2268974,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,Gianluca Ballotta,1,,,Long
0-15,4-0,1-0,1.0,2631209,,,61,,1,Ad,Ruining Huang,Far,1.0,Body,-76.13793745,-191.8280566,,,,,,48.51840551178597,468.03841863492875,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Body,
0-15,4-0,1-0,,2632040,,,61,,2,Ad,Ruining Huang,Far,,,,,,,,,,-151.9844762,-487.0659941,Down the Line,Forehand,,,,,,,,,,-43.22840661,341.59456474173084,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-15,4-0,1-0,,2634239,,,61,,3,Deuce,Ruining Huang,Far,,,,,,,,,,-29.08115704,448.3021161415006,Crosscourt,Forehand,,,,,,,,,,65.02781058614313,-267.2806923,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Short
0-15,4-0,1-0,,2635739,,,61,,4,Deuce,Ruining Huang,Far,,,,,,,,,,96.81254921254842,-543.8826225,Crosscourt,Backhand,,,,,,,,,,-67.03123906,412.42405402428386,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-15,4-0,1-0,,2637139,,,61,,5,Deuce,Ruining Huang,Far,,,,,,,,,,-93.52314633,518.2762795272913,Down the Line,Backhand,,,,,,,,,,-9.302023185,-245.2131999,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-15,4-0,1-0,,2638540,,,61,,6,Deuce,Ruining Huang,Far,,,,,,,,,,5.354609580049727,-524.7443898,Down the Line,Forehand,,,,,,,,,,70.03743438316592,226.12541557293656,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Short
0-15,4-0,1-0,,2639979,,,61,,7,Ad,Ruining Huang,Far,,,,,,,,,,97.03681102357191,518.2762795272913,Down the Line,Forehand,,,,,,,,,,52.608131014845966,-270.0956584,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-15,4-0,1-0,,2641510,,,61,,8,Deuce,Ruining Huang,Far,,,,,,,,,,31.77245188099846,-519.6607776,Crosscourt,Forehand,,,,,,,,,,-100.0788714,301.75879265076276,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
0-15,4-0,1-0,,2643139,,,61,,9,Deuce,Ruining Huang,Far,,,,,,,,,,-138.976449,561.3373031493163,Crosscourt,Backhand,,,,,,,,,,55.425125765500674,-184.0887467,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-15,4-0,1-0,,2644280,,,61,,10,Deuce,Ruining Huang,Far,,,,,,,,,,121.40816382320938,-446.6962653,Crosscourt,Backhand,1.0,,,,,,,,,-99.53075241,338.9841098,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-15,4-0,1-0,,2646110,,,61,,11,Deuce,Ruining Huang,Far,,,,,,,,,,-137.2570319,563.1315124669006,Crosscourt,Backhand,,,,,,,,,,117.54484361323762,-181.2632929,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-15,4-0,1-0,,2647389,,,61,,12,Deuce,Ruining Huang,Far,,,,,,,,,,173.1412182851249,-487.6640639,Crosscourt,Backhand,1.0,,,,,,,,,-8.056124234,362.89625984233226,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-15,4-0,1-0,,2649080,,,61,,13,Deuce,Ruining Huang,Far,,,,,,,,,,-14.92372594,472.82297681515377,Down the Line,Forehand,,,,,,,,,,-69.80188101,-299.6711559,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,1.0,,,,,,Short
0-15,4-0,1-0,,2650340,1.0,2650340.0,61,,14,Ad,Ruining Huang,Far,,,,,,,,,,-91.0561133,-516.9694827,Down the Line,Forehand,,,,,,,,,,-108.6244368,-1.364096675,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Ruining Huang,1,,,
15-15,4-0,1-0,1.0,2675310,,,62,,1,Deuce,Ruining Huang,Far,1.0,T,22.59306649167687,-171.5599409,,,,,,-52.25633202,440.5272091,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,T,
15-15,4-0,1-0,,2676239,,,62,,2,Deuce,Ruining Huang,Far,,,,,,,,,,41.453718285192934,-482.2814359,Down the Line,Forehand,,,,,,,,,,8.883623140852803,314.87284558163964,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Short
15-15,4-0,1-0,,2677810,,,62,,3,Deuce,Ruining Huang,Far,,,,,,,,,,-1.42859252,505.1187445316725,Crosscourt,Forehand,,,,,,,,,,154.0505249343036,-261.7199256,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Short
15-15,4-0,1-0,,2679290,,,62,,4,Deuce,Ruining Huang,Far,,,,,,,,,,179.71994750646886,-488.2621336,Crosscourt,Backhand,,,,,,,,,,-102.11361,378.8002460627964,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
15-15,4-0,1-0,,2681310,,,62,,5,Deuce,Ruining Huang,Far,,,,,,,,,,-111.6895396,498.5399770338631,Crosscourt,Backhand,,,,,,,,,,37.469827209079504,-171.657967,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
15-15,4-0,1-0,,2682610,,,62,,6,Deuce,Ruining Huang,Far,,,,,,,,,,100.4757218,-427.2590168,Crosscourt,Backhand,1.0,,,,,,,,,-72.75226925,349.6054079175796,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-15,4-0,1-0,,2684540,,,62,,7,Deuce,Ruining Huang,Far,,,,,,,,,,-90.75709755,530.8357447503819,Crosscourt,Backhand,,,,,,,,,,116.85843175846982,-311.2998906,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
15-15,4-0,1-0,,2685709,,,62,,8,Deuce,Ruining Huang,Far,,,,,,,,,,138.37837926502038,-530.1270177,Down the Line,Backhand,,,,,,,,,,49.24064413820728,345.1023731406791,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-15,4-0,1-0,,2687010,,,62,,9,Ad,Ruining Huang,Far,,,,,,,,,,34.389031058599905,489.5689304459413,Crosscourt,Forehand,,,,,,,,,,-55.88092192,-319.5473206,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
15-15,4-0,1-0,,2688110,,,62,,10,Ad,Ruining Huang,Far,,,,,,,,,,-83.05694444,-529.2298939,Down the Line,Forehand,,,,,,,,,,-123.0502242,444.1594160102692,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
15-15,4-0,1-0,,2689469,,,62,,11,Deuce,Ruining Huang,Far,,,,,,,,,,-113.334241,559.5430938317319,Crosscourt,Backhand,,,,,,,,,,86.31354440065532,-201.6279418,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
15-15,4-0,1-0,,2690840,,,62,,12,Deuce,Ruining Huang,Far,,,,,,,,,,134.41619094481246,-488.5611494,Crosscourt,Backhand,1.0,,,,,,,,,-60.44183071,302.7821522308147,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-15,4-0,1-0,,2692739,,,62,,13,Deuce,Ruining Huang,Far,,,,,,,,,,-96.28923338,532.6299540679663,Down the Line,Backhand,,,,,,,,,,-58.64444444,-351.1286199,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
15-15,4-0,1-0,,2694010,,,62,,14,Ad,Ruining Huang,Far,,,,,,,,,,-43.39743548,-533.4164206,Crosscourt,Forehand,,,,,,,,,,119.29706364823234,432.42878936985534,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
15-15,4-0,1-0,,2695409,,,62,,15,Ad,Ruining Huang,Far,,,,,,,,,,131.87436570421883,579.2793963,Crosscourt,Forehand,,,,,,,,,,-83.76708771,-436.2536035,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
15-15,4-0,1-0,,2696989,1.0,2696989.0,62,,16,Ad,Ruining Huang,Far,,,,,,,,,,-96.1397255,-544.1816765,Down the Line,Forehand,,,,,,,,,,-105.7835958,-3.756375766,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Ruining Huang,1,,,
30-15,4-0,1-0,1.0,2728469,,,63,,1,Ad,Ruining Huang,Far,0.0,T,-47.44953521,-255.9859963,,,,,,54.349595363051534,484.7843722657163,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,Double Fault,,
30-15,4-0,1-0,,2729139,,,63,,2,Ad,Ruining Huang,Far,,,,,,,,,,-82.45887467,-505.0080873,Crosscourt,Backhand,,,,,,,,,,95.80117016617972,406.99315944860865,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Deep
30-15,4-0,1-0,,2731209,,,63,,3,Ad,Ruining Huang,Far,,,,,,,,,,108.02636701656712,484.7843722657163,Down the Line,Forehand,,,,,,,,,,123.512642169665,-346.4984307,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
30-15,4-0,1-0,,2732489,,,63,,4,Deuce,Ruining Huang,Far,,,,,,,,,,116.92265966748116,-556.143072,Crosscourt,Backhand,,,,,,,,,,-96.71517388,395.14831583531645,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
30-15,4-0,1-0,,2734209,,,63,,5,Deuce,Ruining Huang,Far,,,,,,,,,,-112.4371172,508.1090933943131,Crosscourt,Backhand,,,,,,,,,,65.65971675,-381.0945374,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
30-15,4-0,1-0,,2735239,,,63,,6,Deuce,Ruining Huang,Far,,,,,,,,,,79.39377187222495,-545.6768318,Down the Line,Forehand,,,,,,,,,,103.79180336827534,454.87234798751655,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Deep
30-15,4-0,1-0,,2736409,1.0,2736409.0,63,,7,Ad,Ruining Huang,Far,,,,,,,,,,86.94437882760162,494.9515583986944,Crosscourt,Forehand,,,,,,,,,,-71.11445757,-457.3345965,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,Gianluca Ballotta,1,,,Long
30-30,4-0,1-0,1.0,2756870,,,64,,1,Deuce,Ruining Huang,Far,1.0,Wide,109.5215223096547,-149.3863462,,,,,,-35.17396654,482.39209317560375,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Wide,
30-30,4-0,1-0,,2759469,,,64,,2,Deuce,Ruining Huang,Far,,,,,,,,,,155.79715660534384,-252.9216973,Down the Line,Backhand,1.0,,,,,,,,,78.48179680660863,430.5393099297863,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
30-30,4-0,1-0,,2760520,,,64,,3,Ad,Ruining Huang,Far,,,,,,,,,,84.25308398945779,460.8615813645913,Down the Line,Forehand,,,,,,,,,,46.27563429568913,-218.5322835,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
30-30,4-0,1-0,,2761310,,,64,,4,Deuce,Ruining Huang,Far,,,,,,,,,,46.27563429568913,-37.14214239,Crosscourt,,,1.0,,,,,1,,,-145.986133,365.37504374434326,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
30-30,4-0,1-0,,2763239,,,64,,5,Deuce,Ruining Huang,Far,,,,,,,,,,-159.9836833,578.6813265526318,Crosscourt,Backhand,,,,,,,,,,23.623775153093657,-99.74655512,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
30-30,4-0,1-0,,2764270,,,64,,6,Deuce,Ruining Huang,Far,,,,,,,,,,23.623775153093657,-119.8511538,Crosscourt,,1.0,1.0,,,,,1,,,-98.60675853,246.5358431757257,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
30-30,4-0,1-0,,2765189,1.0,2765189.0,64,,7,Deuce,Ruining Huang,Far,,,,,,,,,,-98.60675853,292.80397528418814,Down the Line,,,1.0,,,,,,,,-119.3896927,213.6420056866788,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,Gianluca Ballotta,1,,,
30-40,4-0,1-0,1.0,2791939,,,65,1.0,1,Ad,Ruining Huang,Far,1.0,Body,-62.52747703,-212.9713255,,,,,,43.28528543304851,487.1766513558288,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Body,
30-40,4-0,1-0,,2792840,1.0,2792840.0,65,1.0,2,Ad,Ruining Huang,Far,,,,,,,,,,-129.7811406,-500.5225448,Down the Line,Backhand,,,,,,,,,,-64.62893154,-6.746686352,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,Ruining Huang,1,,,
40-40,4-0,1-0,1.0,2821639,,,66,1.0,1,Deuce,Ruining Huang,Far,1.0,Wide,109.51268044613764,-157.0536199,,,,,,-28.3148622,433.3503718282975,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Wide,
40-40,4-0,1-0,,2822689,,,66,1.0,2,Deuce,Ruining Huang,Far,,,,,,,,,,159.68462926500936,-507.4003664,Crosscourt,Backhand,,,,,,,,,,-17.64024497,393.15786307941187,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
40-40,4-0,1-0,,2824439,,,66,1.0,3,Deuce,Ruining Huang,Far,,,,,,,,,,-33.41715332,502.7264654,Crosscourt,Forehand,,,,,,,,,,108.12982830265628,-365.971238,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Deep
40-40,4-0,1-0,,2825889,,,66,1.0,4,Deuce,Ruining Huang,Far,,,,,,,,,,139.57451881007665,-499.9244751,Crosscourt,Backhand,,,,,,,,,,-112.9745188,388.8498851704029,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
40-40,4-0,1-0,,2827270,,,66,1.0,5,Deuce,Ruining Huang,Far,,,,,,,,,,-127.1645997,524.2569772525725,Crosscourt,Backhand,,,,,,,,,,35.027673884496345,-346.6947507,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2828669,,,66,1.0,6,Deuce,Ruining Huang,Far,,,,,,,,,,51.919920166202395,-558.535351,Down the Line,Forehand,,,,,,,,,,69.68888888885289,407.90559383181034,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Deep
40-40,4-0,1-0,,2829889,,,66,1.0,7,Ad,Ruining Huang,Far,,,,,,,,,,69.63775153102264,494.35348862616627,Crosscourt,Forehand,,,,,,,,,,-26.21765639,-377.4142935,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
40-40,4-0,1-0,,2831310,,,66,1.0,8,Ad,Ruining Huang,Far,,,,,,,,,,-39.92116689,-553.7507929,Crosscourt,Forehand,,,,,,,,,,90.81072287834328,454.22520778629206,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
